title,month(cout),day(cout),hour(cout),minute(cout),month(cin),day(cin),hour(cin),minute(cin),deweyClass,"TIMESTAMPDIFF(DAY,cout,cin)"
"Sing and dance with Barney",2,20,13,28,2,27,13,53,782.42083,7
"I can go potty potty training for boys and girls",2,20,13,28,2,27,13,54,649.62083,7
"Danger Rangers Mission 547 safety rules",2,20,13,28,2,27,13,54,613.6,7
"Wild about safety Safety smart at home",2,20,13,28,2,27,13,54,363.13,7
"Im a potty pirate potty training for boys",2,20,13,28,2,27,13,54,649.62,7
"Perfectly princess",2,20,13,28,2,27,13,54,782.42083,7
"Aladdin and the magic lamp",2,20,13,28,2,27,13,54,398.22,7
"Sid the science kid Sid in motion",2,2,12,54,2,27,13,57,500,25
"Hip hop for kids Pop Lock and Break",2,20,13,43,2,27,14,1,782.42164,7
"Sid the science kid Going going green",2,21,17,13,2,27,14,6,791.4575,5
"Fizzys lunch lab Fresh foods 101",2,2,12,55,2,27,14,8,613.2,25
"The He Tre 99",2,20,13,23,2,27,14,16,782.42083,7
"Watch learn French with Professor Toto Part II Professor Totos house",2,21,18,22,2,27,14,16,448.3421,5
"Hoc dÂ nh van 1 Moi ngâ¦y 5 phÂ£t hoc tieng Viet",2,20,13,24,2,27,14,16,495.922,7
"Harriet Tubman",2,9,16,32,2,27,14,16,973.7115,17
"Chuyen co tÂ¡ch cua bâ 1",2,20,13,24,2,27,14,16,398.20959,7
"Ã©t cung",2,20,13,24,2,27,14,16,782.42083,7
"Ca nhac thieu nhi",2,20,13,23,2,27,14,16,782.42083,7
"Co tÂ¡ch Viet Nam 1",2,20,13,23,2,27,14,16,398.20959,7
"Signing time Practice time ABCs Level 1",2,17,16,58,2,27,14,18,419.7,9
"Ca nhac XuÆn Mai 1",2,20,13,24,2,27,14,19,782.42083,7
"Rainbows in the sea",2,19,10,41,2,27,14,21,577.789,8
Cat,2,13,15,39,2,27,14,29,599.75,13
"Activity TV Cooking snacks",2,25,19,18,2,27,14,31,641.5123,1
"magic school bus catches a wave",2,2,16,36,2,27,15,36,553.7,24
"magic school bus Bugs bugs bugs",2,2,16,36,2,27,15,37,595.7,24
"Wonders down under",2,26,17,10,2,27,15,49,591.994,0
"Bonjour les amis Volume 1",2,19,13,56,2,27,15,54,448.3421,8
"Bonjour les amis Volume 2",2,10,16,8,2,27,15,54,448.3421,16
"Bonjour les amis Volume 3",2,5,13,9,2,27,15,54,448.3421,22
"Peep and the big wide world Peep explores",2,14,15,52,2,27,15,58,372.35,13
"John Deere earth mover action",2,14,16,49,2,27,16,21,629.225,12
Flight,2,20,16,6,2,27,16,30,629.132,7
"Taste my world",2,20,16,6,2,27,16,30,612.87,7
"fantasy garden ballet class",2,24,16,50,2,27,16,44,792.8,2
"Signing time Series 2 volume 5 Going outside",2,13,12,18,2,27,16,45,419.7,14
"Butterfly moth",2,20,17,5,2,27,16,50,595.78,6
"Susan B Anthony",2,13,16,36,2,27,17,4,305.42092,14
"Chased by dinosaurs",2,13,17,14,2,27,17,5,567,13
"magic school bus catches a wave",2,4,19,29,2,27,17,14,553.7,22
"Italian Disc 5 Happy sad and silly",2,13,14,40,2,27,17,15,458.3421,14
"Signing time Series 2 volume 5 Going outside",2,20,12,12,2,27,17,16,419.7,7
"Signing time Practice time 123s Level 1",2,20,12,12,2,27,17,17,419.7,7
"magic school bus Super sports fun",2,13,10,20,2,27,17,19,530,14
"Harriet Tubman",2,22,12,36,2,27,17,21,973.7115,5
"Italian Disc 1 Eating and drinking",2,13,14,40,2,27,17,21,458.3421,14
"Italian Disc 4 In my home",2,13,14,40,2,27,17,21,458.3421,14
"Popular mechanics for kids Lightning and other forces of nature",2,23,15,26,2,27,17,40,551.5632,4
"French Disc 4 In my home",2,13,15,1,2,27,17,47,448.3421,14
"Meerkat manor Season one",2,21,13,50,2,27,17,53,599.742,6
"Elmos world Food water exercise",2,9,16,18,2,27,17,54,613.7042,18
"magic school bus Holiday special",2,23,16,56,2,27,18,4,333.72,4
"magic school bus Space adventures",2,23,16,56,2,27,18,6,523,4
"Sid the science kid Gizmos and gadgets",2,27,16,30,2,27,18,45,621.8,0
"Kidz bop Dance moves",2,23,15,55,2,27,19,2,793.3,4
"little primaballerina ballet training for children",2,19,15,37,2,27,19,11,792.8,8
"Mighty machines Big wheels rollin",2,15,13,24,2,27,19,14,629.225,12
"I love toy trains Parts 1 2 3",2,15,13,24,2,27,19,14,625.19,12
"I love toy trains Parts 7 8 9",2,15,13,24,2,27,19,15,625.19,12
"science of Disney imagineering Animal adaptations communication",2,15,13,24,2,27,19,15,591.59,12
"Danger Rangers Mission 547 safety rules",2,13,15,1,2,27,19,16,613.6,14
"Fairy dancing",2,13,14,57,2,27,19,17,791.4372,14
Gravity,2,17,15,45,2,28,9,52,531.14,10
"Barack Obama the story of our 44th president",2,17,15,44,2,28,9,52,973.93209,10
Planets,2,17,15,44,2,28,9,52,523.4,10
"science of Disney imagineering Friction",2,17,15,46,2,28,9,56,531.1134,10
"Electric Companys greatest hits bits",2,17,15,44,2,28,9,57,791.45,10
"Fairy dancing",2,22,17,12,2,28,10,2,791.4372,5
Rembrandt,2,17,15,45,2,28,10,3,759.9492,10
"Whats in the bible Vol 7 Exile and return Ezra Nehemiah Esther",2,23,10,9,2,28,10,6,221.9505,4
Moses,2,27,15,22,2,28,10,6,222.1092,0
"Noahs ark",2,27,15,22,2,28,10,6,222.11095,0
"Schoolhouse rock Grammar",2,16,13,24,2,28,10,12,428,11
Fish,2,22,17,46,2,28,10,54,597,5
"Wiggles The Wiggles go bananas",2,19,17,25,2,28,10,55,782.42083,8
"John Deere earth mover action",2,19,17,26,2,28,10,55,629.225,8
"Wiggles Here comes the big red car",2,19,17,25,2,28,10,55,782.42083,8
"Mighty machines Lights ladders",2,19,17,26,2,28,10,55,629.224,8
"Wiggles Lets eat",2,19,17,25,2,28,10,55,782.42083,8
"Mighty machines Machines on the job",2,19,17,26,2,28,10,55,621.8,8
"Sesame Street Big Bird in Japan",2,17,15,0,2,28,11,21,915.204,10
"Shakespeare the animated tales Volume 1",2,6,17,57,2,28,11,29,822.33,21
"magic school bus catches a wave",2,17,13,36,2,28,11,53,553.7,10
"Spanish 1 Eating and drinking",2,7,11,46,2,28,13,6,468.3421,21
"Baby signing time Volume 1",2,7,11,47,2,28,13,9,419,21
"Spanish Disc 5 Happy sad and silly",2,7,11,46,2,28,13,17,468.3421,21
"Muzzy French",2,19,10,59,2,28,13,27,448.3421,9
"Globe toddlers Adventures in France",2,4,14,16,2,28,13,28,448.2421,23
"city of bees",2,16,11,48,2,28,13,33,638.1,12
"Families of Guatemala",2,8,17,48,2,28,13,38,972.81,19
"Families of Afghanistan",2,8,17,48,2,28,13,38,958.1,19
"Rocks soil",2,14,13,10,2,28,13,42,552,14
"Lots lots of trains Vol 2 Thunder on the tracks",2,14,13,10,2,28,13,42,625.2,14
"All about John Deere for kids Part 4",2,14,13,10,2,28,13,42,629.225,14
"Mighty machines Ships ahoy Super machines Ohâ du bateau",2,17,16,23,2,28,13,44,623.82,10
Addition,2,16,11,48,2,28,13,46,513.211,12
"Lets explore autumn and winter",2,16,11,54,2,28,13,49,508.2,12
"1st 7th grade math tutor 7 hour video course",2,3,14,15,2,28,14,20,513.2,25
"Monkey king wreaks havoc in heaven",2,27,11,27,2,28,14,29,398.20951,1
Life,2,15,10,50,2,28,14,54,570,13
"Rock n learn Getting ready for kindergarten",2,1,15,48,2,28,14,55,372.218,26
"Signing time Series 2 volume 4 My favorite season",2,14,11,58,2,28,14,56,419.7,14
Biodiversity,2,19,10,42,2,28,15,7,574.5,9
Cat,2,15,10,50,2,28,15,9,599.75,13
"world of learning Volume 1",2,6,12,4,2,28,15,17,629.2222,22
"David Goliath",2,19,12,48,2,28,15,17,222.4092,9
"Bremen town musicians",2,2,17,21,2,28,15,30,398.2452,25
"Jack and the beanstalk",2,2,17,21,2,28,15,30,398.20942,25
"Johnny Appleseed",2,2,17,21,2,28,15,30,398.22,25
Migration,2,21,15,18,2,28,15,39,591.568,7
"Time for manners Vol 2 Table time",2,20,15,40,2,28,15,51,395.54,8
"Dance learn Chinese with Mei Mei",2,14,14,16,2,28,16,0,495.18342,14
"Mandarin Chinese 2 Wake up smiling",2,14,12,51,2,28,16,18,495.13421,14
"Learn magic with Lyn",2,14,12,51,2,28,16,18,793.8,14
"Mandarin Chinese 3 Playtime",2,14,12,51,2,28,16,19,495.13421,14
"Spanish 3 Playtime",2,14,12,51,2,28,16,19,468.3421,14
"Sid the science kid Sids backyard campout",2,14,18,10,2,28,16,26,796.54,13
Life,2,15,15,5,2,28,16,28,570,13
Amphibian,2,21,16,51,2,28,16,49,597.8,6
"Timoon and the Narwhal a story from Canada",2,20,10,44,2,28,17,48,398.20971,8
"All about soil",2,9,14,12,2,28,17,55,551.305,19
"Im a ballerina now",2,23,16,51,2,28,17,59,792.8,5
"magic school bus Space adventures",2,15,14,41,2,28,18,5,523,13
"Mandarin Chinese 1 Eating and drinking",2,21,18,42,2,28,18,40,495.13421,6
"Wild about safety Safety smart goes green",2,12,10,11,2,28,18,56,363.7,16
"Meet the sight words 2",2,15,16,53,2,28,18,58,372.462,13
"Sid the science kid Sids backyard campout",2,15,16,53,2,28,18,58,796.54,13
"Sid the science kid Sids sing along",2,15,16,58,2,28,18,59,782.42083,13
"Meet the sight words 1",2,15,16,58,2,28,18,59,372.462,13
"Meet the sight words 3",2,15,16,58,2,28,18,59,372.462,13
"Sid the science kid Gizmos and gadgets",2,15,14,20,2,28,19,1,621.8,13
"Wiggles Lets eat",2,26,10,30,3,1,10,24,782.42083,2
"Baby signing time Volume 3 A new day",2,19,11,31,3,1,10,46,419,9
"My gym at home fun with Monique",2,19,11,31,3,1,10,46,613.7042,9
"Sea to shining sea stories of America",2,19,11,31,3,1,10,46,304.873,9
"Baby gourmet The first course",2,19,11,31,3,1,10,46,613.20832,9
"Signing time Series 2 volume 7 My favorite sport",2,21,11,33,3,1,11,35,419.7,8
Horse,2,1,12,21,3,1,11,57,636.1,27
"Adventures with Wink Blink A day in the life of a garbage truck",2,23,14,9,3,1,12,2,628.4,5
"I spy A runaway robot and other stories",2,16,12,32,3,1,13,3,793.735,13
"Mighty machines Tremendous tools",2,11,14,38,3,1,13,44,621.8,17
"science of Disney imagineering Newtons 3 laws of motion",2,22,15,2,3,1,14,9,531,6
"science of Disney imagineering Friction",2,22,15,2,3,1,14,9,531.1134,6
"science of Disney imagineering Gravity",2,22,15,2,3,1,14,9,531.14,6
"Young Filmmakers Club Digital video editing",2,21,19,42,3,1,14,12,778.593,7
Fish,2,15,13,33,3,1,14,16,597,14
"School house rock Money rock",2,21,19,42,3,1,14,18,332.024,7
"Rip roaring roller coasters and all access to fun",2,24,16,39,3,1,14,24,791.068,4
"All about trains for kids",2,24,16,39,3,1,14,24,625.1,4
"Sesame Street 25 wonderful years a musical celebration",2,23,13,53,3,1,14,25,782.42083,6
MicroCosmos,2,25,12,24,3,1,14,26,595.7,4
"Japanese Disc 3 Playtime",2,20,10,11,3,1,14,27,495.68342,9
"Shanti Generation yoga skills for youth peacemakers",2,20,10,11,3,1,14,27,613.7046,9
"May I pet your dog the how to guide for kids meeting dogs and dogs meeting kids",2,12,13,58,3,1,14,28,636.70893,17
"Elmos potty time",2,8,10,52,3,1,14,28,649.62083,21
"Linnea in Monets garden",2,12,13,58,3,1,14,28,759.4,17
"Between the lions Get cooking 8 stories fun activities",2,15,13,33,3,1,14,30,372.465,14
"Fairy dancing",2,22,15,20,3,1,14,33,791.4372,6
"Signing time Volume 8 The great outdoors",2,11,18,49,3,1,14,40,419.7,17
"Drumming for kids making the basics fun easy",2,20,15,13,3,1,14,42,786.9193,8
"Rock n learn Multiplication rap",2,20,16,47,3,1,14,59,513.213,8
Bali,2,2,16,57,3,1,15,6,915.986,26
Bali,2,13,11,22,3,1,15,19,915.986,16
"Globe toddlers Adventures in France",2,16,16,37,3,1,15,26,448.2421,12
"All about the water cycle",2,22,18,0,3,1,15,27,551.48,6
"emergence of modern America the Great Depression WWII the 26th 32nd presidents",2,15,12,18,3,1,15,28,973.099,14
"Elmos potty time",2,25,11,45,3,1,15,33,649.62083,4
"Muzzy German",2,15,15,23,3,1,15,40,438.3421,14
"Activity TV Cooking snacks",2,28,19,15,3,1,15,43,641.5123,0
"School house rock Earth",2,17,14,41,3,1,15,45,333.72,12
"Adventures with dance",2,19,16,29,3,1,15,55,792.8,9
"Budding ballerinas pre ballet with Mary Carpenter",2,19,16,29,3,1,15,55,792.8,9
"ballerina me",2,19,16,29,3,1,15,55,792.8,9
"Activity TV Halloween Vol 2",2,15,11,0,3,1,15,58,745.59416,14
"All about John Deere for kids Part 4",2,22,16,26,3,1,16,1,629.225,6
"Co tÂ¡ch Vietnam 3",2,22,16,58,3,1,16,11,398.20959,6
"Our feathered friends adventures on a chicken farm",2,10,14,9,3,1,16,12,636.5,19
"Mabela the clever an African folktale",2,26,15,16,3,1,16,19,398.2096,3
"way things work Musical instruments",2,12,19,49,3,1,17,13,784.19,16
"Mandarin Chinese 2 Wake up smiling",2,17,15,0,3,1,17,22,495.13421,12
"Wild about safety Safety smart about fire",2,22,16,48,3,1,17,26,363.377,7
"Mandarin Chinese 1 Eating and drinking",2,17,15,0,3,1,17,27,495.13421,12
"Wild about safety Timon and Pumbaa Safety smart online",2,22,16,48,3,1,17,32,004.67808,7
"Beyond phonics Level 1",2,3,14,15,3,1,17,33,372.4,26
"Beyond phonics Level 2",2,3,14,15,3,1,17,33,372.4,26
"Dive into diversity",2,25,11,40,3,1,17,34,591.77,4
Dog,2,16,11,47,3,1,17,35,599.77,13
"multi coloured jackal a tale from India",2,12,19,7,3,1,17,43,398.20954,16
China,2,17,15,44,3,1,17,46,951,12
"science of Disney imagineering Energy",2,17,15,45,3,1,17,46,530,12
"Families of Kenya",2,19,12,15,3,1,17,56,967.62,10
"Living room magic Volume 2",2,16,15,19,3,1,17,58,793.8,13
"Taste my world",2,16,15,19,3,1,17,58,612.87,13
"English ESL 6 I can count",2,20,17,34,3,2,10,13,428.3461,9
"animated Passion for the whole family",2,24,14,10,3,2,10,18,232.96,5
"Wild about safety Safety smart healthy fit",2,15,13,6,3,2,11,4,613,14
"Sid the science kid Going going green",2,15,13,6,3,2,11,5,791.4575,14
Energy,2,2,17,56,3,2,11,24,531.6,27
"Rock n learn Human body",2,16,12,24,3,2,11,39,612,13
"Schoolhouse rock Science",2,22,15,25,3,2,11,39,500,7
"Fairy dancing",2,17,14,11,3,2,11,39,791.4372,12
"Spanish 3 Playtime",2,16,11,59,3,2,11,47,468.3421,13
"miracles of Jesus",2,28,10,8,3,2,11,49,232.955,2
"Snowplows on patrol",2,14,19,57,3,2,11,57,625.763,15
"Introduction to robotics",2,14,19,57,3,2,11,57,629.892,15
"Shalom sesame Volume 10 The sticky shofar",2,14,19,57,3,2,11,57,394.267,15
"Time for manners Vol 2 Table time",2,14,19,57,3,2,11,58,395.54,15
"Hear my world",2,14,19,58,3,2,11,58,612.85,15
"best of Mighty machines flying racing rolling",2,14,19,57,3,2,11,59,629.225,15
"Rock n learn Phonics Volumes I II",2,14,19,58,3,2,11,59,372.465,15
"Shalom sesame Volume 11 Monsters in the sukkah",2,14,19,58,3,2,11,59,394.267,15
Flight,2,19,13,59,3,2,12,9,629.1301,10
Fire,2,28,19,52,3,2,12,13,353.979,1
"Signing time Series 2 volume 11 Once upon a time",2,16,11,2,3,2,12,28,419.7,14
"Families of France",2,17,15,55,3,2,12,30,944.084,12
"Signing time Series 2 volume 13 Who has the frog",2,16,14,41,3,2,12,47,419.7,13
Dinosaur,2,25,14,31,3,2,12,59,567.9,4
"Schoolhouse rock",2,4,14,43,3,2,13,7,372,25
"alphabet zoo a fun way to learn letters and phonics",2,25,15,8,3,2,13,21,411,4
"Skill building buddies Sharing and taking turns",2,25,15,8,3,2,13,30,618.92858,4
"Meet the phonics Letter sounds",2,25,15,8,3,2,13,30,372.465,4
"Martin Luther King Jr",2,26,19,5,3,2,13,33,323.092,3
"Rocks and minerals",2,17,15,40,3,2,13,38,552,12
"School house rock Election collection",2,17,15,40,3,2,13,39,320.973,12
"Blast off a kids introduction to the space program",2,23,11,26,3,2,13,40,629.40973,7
"Meerkat manor Season one",2,27,12,38,3,2,13,44,599.742,3
"Schoolhouse rock America",2,9,14,1,3,2,13,47,973,20
"boy who had no story",2,24,16,52,3,2,13,48,398.20941,5
"Mighty machines Tremendous tools",2,4,12,28,3,2,13,50,621.8,26
"best of the best of the Electric Company",2,19,16,38,3,2,13,59,372.414,10
"Families of Israel",2,28,15,47,3,2,14,5,956.54,1
"All about cars All about motorcycles",2,19,16,38,3,2,14,5,629.222,10
"School house rock Money rock",2,17,15,45,3,2,14,6,332.024,12
"Signing time Series 2 volume 12 Box of crayons",2,17,16,6,3,2,14,6,419.7,12
"Meet the letters",2,17,16,7,3,2,14,7,428.13,12
"Signing time Series 2 volume 6 Days of the week",2,17,16,6,3,2,14,7,419.7,12
"Ready for phonics Level 2",2,16,13,27,3,2,14,8,372.465,14
"Sid the science kid Sid in motion",2,23,16,3,3,2,14,8,500,6
"Touch my world",2,16,13,27,3,2,14,8,612.88,14
"American Sign Language for kids Beginner level 1 volume 1",2,16,13,27,3,2,14,9,419.7,14
"English ESL 3 Playtime",2,16,13,27,3,2,14,10,428.3461,14
"Signing time Series 2 volume 9 My things",2,16,13,27,3,2,14,10,419.7,14
"Lots lots of jets and planes Vol 1 Thunder in the skies",2,23,10,56,3,2,14,10,629.13334,7
"French Disc 5 Happy sad and silly",2,16,13,27,3,2,14,10,448.3421,14
"Meet the letters",2,16,13,27,3,2,14,10,428.13,14
"Signing time Series 2 volume 4 My favorite season",2,16,13,27,3,2,14,10,419.7,14
"Signing time Series 2 volume 6 Days of the week",2,16,13,27,3,2,14,10,419.7,14
"Baby sign language basics",2,16,13,27,3,2,14,10,419,14
Flight,2,22,17,22,3,2,14,16,629.1301,7
"Animal atlas Superhero animals",2,20,12,11,3,2,14,21,590,10
Rembrandt,2,7,18,28,3,2,14,23,759.9492,22
"American Sign Language for kids Beginner level 1 volume 2",2,16,14,0,3,2,14,27,419.7,14
"Signing time Volume 1 My first signs",2,25,13,4,3,2,14,33,419.7,5
"More families of Mexico",2,17,16,23,3,2,14,38,972.0836,12
"Activity TV Halloween Vol 2",2,19,17,52,3,2,14,55,745.59416,10
"Sid the science kid Weather kid Sid",2,9,14,23,3,2,15,18,551.5,21
"Im a potty princess potty training for girls",2,27,13,29,3,2,15,19,649.62,3
"Visual inspirations",2,10,13,51,3,2,15,26,152.14,20
"First fun with Spanish",2,6,14,20,3,2,15,35,468.3421,24
"way things work Wheels axles",2,23,13,3,3,2,15,47,621.82,7
"YogaKids 2 more poses more fun",2,16,15,24,3,2,15,53,613.7046,14
"Baby boost Sing a long",2,10,13,49,3,2,15,54,782.42083,20
"In my house",2,10,13,51,3,2,15,54,371.38,20
"Adventures with dance",2,19,15,29,3,2,16,0,792.8,11
"Whats in the bible Vol 7 Exile and return Ezra Nehemiah Esther",2,25,15,35,3,2,16,3,221.9505,5
Weather,2,16,17,26,3,2,16,7,551.5,13
"magic school bus Bugs bugs bugs",2,17,13,31,3,2,16,11,595.7,13
"magic school bus Space adventures",2,17,13,31,3,2,16,11,523,13
"French 3 Playtime",2,17,13,34,3,2,16,23,448.3421,13
"Sid the science kid The bug club",2,19,17,41,3,2,16,24,507,10
"Kids can play recorder",2,20,17,24,3,2,16,25,788.3619,9
"Japanese Disc 1 Eating and drinking",2,17,13,34,3,2,16,26,495.68342,13
"German for babies toddlers and preschoolers Disc 6 I can count",2,17,13,34,3,2,16,26,438.3421,13
"Mandarin Chinese 2 Wake up smiling",2,17,13,34,3,2,16,26,495.13421,13
"Russian for babies toddlers and preschoolers Disc 1 Eating and drinking",2,17,13,34,3,2,16,26,491.78346,13
"Shakespeare the animated tales Volume 1",2,9,11,17,3,2,16,27,822.33,21
Redhill,2,21,18,1,3,2,16,29,398.20959,8
"French Disc 4 In my home",2,16,14,43,3,2,16,29,448.3421,14
"magic gourd",2,21,18,4,3,2,16,29,398.20951,8
"Aunt Tiger",2,21,18,1,3,2,16,29,398.20951,8
"Activity TV Paper airplanes",2,16,16,48,3,2,16,30,745.592,13
"Ready for beginning math",2,17,14,40,3,2,16,32,372.7049,13
"French 2 Wake up smiling",2,16,16,49,3,2,16,35,448.3421,13
"Shakespeare the animated tales Volume 3",2,9,11,17,3,2,16,39,822.33,21
"Animal atlas Animal passport",2,17,13,43,3,2,16,56,590.96,13
"Families of Germany",2,23,11,54,3,2,16,58,943,7
"Rodney Raccoon elementary hip hop",2,9,16,35,3,2,17,1,782.42083,21
"National parks for kids",2,9,16,35,3,2,17,2,917.30492,21
"Families of Russia",2,23,11,54,3,2,17,3,947.086,7
"Play learn Chinese with Mei Mei 1",2,21,11,55,3,2,17,4,495.1824,9
"Mighty machines Lights ladders",2,19,10,59,3,2,17,8,629.224,11
"Hola amigos Volume 1",2,21,12,19,3,2,17,10,468.3421,9
Monet,2,23,12,48,3,2,17,10,759.4,7
"Even more magic 4 fun with everyday objects",2,24,13,23,3,2,17,16,793.8,6
"magic school bus Bugs bugs bugs",2,16,17,6,3,2,17,22,595.7,14
"magic school bus catches a wave",2,16,17,6,3,2,17,22,553.7,14
"magic school bus Creepy crawly fun",2,16,17,6,3,2,17,22,534,14
"magic school bus Human body",2,16,17,6,3,2,17,23,612,14
"More families of Mexico",2,23,13,44,3,2,17,23,972.0836,7
"magic school bus Space adventures",2,16,17,6,3,2,17,23,523,14
"magic school bus Super sports fun",2,16,17,6,3,2,17,23,530,14
"One wee world celebrates Mexico",2,23,13,44,3,2,17,23,972,7
"I can fly Part IV Kids African American art",2,25,18,30,3,2,17,27,700.8996,4
"ultimate collection",2,22,15,33,3,2,17,27,629.04,8
"French 2 Wake up smiling",2,14,12,52,3,2,17,29,448.3421,16
"Spanish 2 Wake up smiling",2,8,15,31,3,2,17,36,468.3421,22
"Spanish 1 Eating and drinking",2,19,18,40,3,2,17,36,468.3421,10
"Japanese Disc 3 Playtime",2,15,11,12,3,2,17,43,495.68342,15
"world of learning Volume 1",2,23,11,57,3,3,13,5,629.2222,8
"Who lives in Puget Sound",2,23,11,58,3,3,13,5,591.7699,8
"Potty power",2,23,11,57,3,3,13,5,649.62,8
Caves,2,24,15,51,3,3,13,26,551.447,6
"Renewable energy",2,24,15,51,3,3,13,31,621.042,6
"Lets talk geography maps and globes",2,11,13,8,3,3,13,37,912,20
"Rainbows in the sea",2,17,14,49,3,3,13,38,577.789,13
"Activity TV Cooking lunches desserts",2,11,13,9,3,3,13,39,641.5123,20
"Environment ecosystems",2,16,12,37,3,3,14,38,577.82,15
"Families of Afghanistan",2,25,16,4,3,3,14,58,958.1,5
"Families of Germany",2,25,16,4,3,3,15,0,943,5
"David Goliath",2,17,15,57,3,3,15,10,222.4092,13
"Families of Vietnam",2,25,15,33,3,3,15,14,959.7,5
"Mister Maker Lets make it",2,13,16,59,3,3,15,14,745.5,17
"Families of Egypt",2,25,15,33,3,3,15,15,962.055,5
"smart fitness workout brain based physical fitness routines",2,21,17,4,3,3,15,15,613.7042,9
"Amazing North America",2,9,12,8,3,3,15,23,591.97,22
"Families of France",2,22,11,7,3,3,15,26,944.084,9
"Danger Rangers Mission 547 safety rules",2,8,17,38,3,3,15,27,613.6,22
